Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds-and-natural-pigmentation-repair-cream-combo-set-pack-of-2,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Natural Pigmentation Repair Cream Combo Set Pack Of 2,"<h2>Deep nourishment meets visible correction</h2><p>Deep nourishment meets visible correction. Our whipped Body Yogurt with kokum and jojoba pairs with the Natural Pigmentation Repair Cream for soft, even-toned skin from face to toe.</p><h3>Why you’ll love it</h3><ul><li>48-hour deep moisturisation for the body</li><li>Visibly fades dark spots and patches</li><li>Fast-absorbing, non-sticky formulas</li></ul><h3>Key botanicals</h3><p>Kokum Butter, Jojoba Seeds, herbal brightening extracts</p><h3>How to use</h3><p>Apply body yogurt all over after bathing. Use the repair cream on cleansed face and affected areas nightly.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Cosmetics > Skin Care,Combo,"Combo, Body Care, Skin Care, Pigmentation, Best Seller",true,Title,Default Title,,,,,,,,CHIC-011,0,shopify,100,deny,manual,599.00,799.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10172543.png?v=1783684622,1,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Natural Pigmentation Repair Cream Combo Set Pack Of 2 - CHIC The Botanical Beauty,false,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Natural Pigmen,"Deep nourishment meets visible correction. Our whipped Body Yogurt with kokum and jojoba pairs with the Natural Pigmentation Repair Cream for soft, even-toned skin from face to toe.",,g,,,active
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds-and-natural-pigmentation-repair-cream-combo-set-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10172551.png?v=1783684622,2,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Natural Pigmentation Repair Cream Combo Set Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds-and-natural-pigmentation-repair-cream-combo-set-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10172602.png?v=1783684622,3,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Natural Pigmentation Repair Cream Combo Set Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds-and-natural-pigmentation-repair-cream-combo-set-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10172613.png?v=1783684622,4,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Natural Pigmentation Repair Cream Combo Set Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds-and-natural-pigmentation-repair-cream-combo-set-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10172620.png?v=1783684622,5,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Natural Pigmentation Repair Cream Combo Set Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds-and-natural-pigmentation-repair-cream-combo-set-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10172625.png?v=1783684622,6,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Natural Pigmentation Repair Cream Combo Set Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds-and-natural-pigmentation-repair-cream-combo-set-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10172634.png?v=1783684621,7,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Natural Pigmentation Repair Cream Combo Set Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
aloe-vera-and-neem-face-and-body-scrub-with-aloe-vera-gel-combo,Aloe Vera And Neem Face And Body Scrub With Aloe Vera Gel Combo,"<h2>Exfoliate gently, soothe deeply</h2><p>Polish, then soothe. The Aloe Vera & Neem Scrub lifts away dullness while 99% pure Aloe Vera Gel calms, cools and hydrates freshly exfoliated skin.</p><h3>Why you’ll love it</h3><ul><li>Exfoliates and purifies in one step</li><li>Aloe gel locks in soothing hydration</li><li>Great for tan removal and rough patches</li></ul><h3>Key botanicals</h3><p>Neem extract, 99% pure Aloe Vera</p><h3>How to use</h3><p>Scrub damp skin 2–3 times weekly and rinse. Apply aloe gel after scrubbing, after sun, or anytime skin needs calm.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Cosmetics > Skin Care,Combo,"Combo, Body Care, Scrub, Aloe Vera, Neem",true,Title,Default Title,,,,,,,,CHIC-012,0,shopify,100,deny,manual,299.00,399.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10172208.png?v=1783684438,1,Aloe Vera And Neem Face And Body Scrub With Aloe Vera Gel Combo - CHIC The Botanical Beauty,false,Aloe Vera And Neem Face And Body Scrub With Aloe Vera Gel Combo | CHIC,"Polish, then soothe. The Aloe Vera & Neem Scrub lifts away dullness while 99% pure Aloe Vera Gel calms, cools and hydrates freshly exfoliated skin.",,g,,,active
aloe-vera-and-neem-face-and-body-scrub-with-aloe-vera-gel-combo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10172215.png?v=1783684438,2,Aloe Vera And Neem Face And Body Scrub With Aloe Vera Gel Combo - CHIC The Botanical Beauty,,,,,,,,
aloe-vera-and-neem-face-and-body-scrub-with-aloe-vera-gel-combo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10172239.png?v=1783684438,3,Aloe Vera And Neem Face And Body Scrub With Aloe Vera Gel Combo - CHIC The Botanical Beauty,,,,,,,,
aloe-vera-and-neem-face-and-body-scrub-with-aloe-vera-gel-combo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10172246.png?v=1783684438,4,Aloe Vera And Neem Face And Body Scrub With Aloe Vera Gel Combo - CHIC The Botanical Beauty,,,,,,,,
aloe-vera-and-neem-face-and-body-scrub-with-aloe-vera-gel-combo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10172253.png?v=1783684438,5,Aloe Vera And Neem Face And Body Scrub With Aloe Vera Gel Combo - CHIC The Botanical Beauty,,,,,,,,
aloe-vera-and-neem-face-and-body-scrub-with-aloe-vera-gel-combo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10172301.png?v=1783684438,6,Aloe Vera And Neem Face And Body Scrub With Aloe Vera Gel Combo - CHIC The Botanical Beauty,,,,,,,,
aloe-vera-and-neem-face-and-body-scrub-with-aloe-vera-gel-combo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10172309.png?v=1783684438,7,Aloe Vera And Neem Face And Body Scrub With Aloe Vera Gel Combo - CHIC The Botanical Beauty,,,,,,,,
aloe-vera-and-neem-face-and-body-scrub-with-aloe-vera-gel-combo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10172316.png?v=1783684438,8,Aloe Vera And Neem Face And Body Scrub With Aloe Vera Gel Combo - CHIC The Botanical Beauty,,,,,,,,
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds-and-herbal-hair-oil-with-comb,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Herbal Hair Oil With Comb,"<h2>Softer skin and healthier hair, in one set</h2><p>Head-to-toe nourishment in one set: whipped Body Yogurt with kokum and jojoba for the skin, plus Herbal Hair Oil with a wooden comb for a healthy scalp.</p><h3>Why you’ll love it</h3><ul><li>Long-lasting body moisturisation</li><li>Strengthens hair from root to tip</li><li>Non-sticky, fast-absorbing formulas</li></ul><h3>Key botanicals</h3><p>Kokum Butter, Jojoba Seeds, cold-pressed herbal oils</p><h3>How to use</h3><p>Massage body yogurt on damp skin daily. Oil the scalp 1–2 hours before wash, 2–3 times a week.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Cosmetics > Skin Care,Combo,"Combo, Body Care, Hair Care, Best Seller",true,Title,Default Title,,,,,,,,CHIC-013,0,shopify,100,deny,manual,599.00,799.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171835.png?v=1783684230,1,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Herbal Hair Oil With Comb - CHIC The Botanical Beauty,false,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Herbal Hair Oi,"Head-to-toe nourishment in one set: whipped Body Yogurt with kokum and jojoba for the skin, plus Herbal Hair Oil with a wooden comb for a healthy scalp.",,g,,,active
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds-and-herbal-hair-oil-with-comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171843.png?v=1783684230,2,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Herbal Hair Oil With Comb - CHIC The Botanical Beauty,,,,,,,,
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds-and-herbal-hair-oil-with-comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171852.png?v=1783684231,3,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Herbal Hair Oil With Comb - CHIC The Botanical Beauty,,,,,,,,
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds-and-herbal-hair-oil-with-comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171901.png?v=1783684230,4,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Herbal Hair Oil With Comb - CHIC The Botanical Beauty,,,,,,,,
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds-and-herbal-hair-oil-with-comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171915.png?v=1783684230,5,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Herbal Hair Oil With Comb - CHIC The Botanical Beauty,,,,,,,,
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds-and-herbal-hair-oil-with-comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171923.png?v=1783684230,6,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Herbal Hair Oil With Comb - CHIC The Botanical Beauty,,,,,,,,
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds-and-herbal-hair-oil-with-comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171933.png?v=1783684230,7,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Herbal Hair Oil With Comb - CHIC The Botanical Beauty,,,,,,,,
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds-and-herbal-hair-oil-with-comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171940.png?v=1783684230,8,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Herbal Hair Oil With Comb - CHIC The Botanical Beauty,,,,,,,,
body-yogurt-moisturizer-with-kokum-and-jojoba-seeds-and-herbal-hair-oil-with-comb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171948.png?v=1783684230,9,Body Yogurt Moisturizer With Kokum And Jojoba Seeds And Herbal Hair Oil With Comb - CHIC The Botanical Beauty,,,,,,,,
aloe-vera-and-neem-face-and-body-scrub-pack-of-2,Aloe Vera And Neem Face And Body Scrub Pack Of 2,"<h2>Your favourite botanical polish, twice over</h2><p>Our purifying Aloe Vera & Neem Face and Body Scrub, now in a value pack of two — one for the shower, one to share.</p><h3>Why you’ll love it</h3><ul><li>Buffs away dead skin and tan</li><li>Antibacterial neem keeps breakouts in check</li><li>Aloe vera soothes as you exfoliate</li></ul><h3>Key botanicals</h3><p>Neem extract, Aloe Vera, natural exfoliants</p><h3>How to use</h3><p>Massage onto damp skin in circles 2–3 times a week and rinse well.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Cosmetics > Bath & Body,Body Care,"Body Care, Scrub, Neem, Aloe Vera, Value Pack",true,Title,Default Title,,,,,,,,CHIC-014,0,shopify,100,deny,manual,359.00,499.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171545.png?v=1783684048,1,Aloe Vera And Neem Face And Body Scrub Pack Of 2 - CHIC The Botanical Beauty,false,Aloe Vera And Neem Face And Body Scrub Pack Of 2 | CHIC The Botanical ,"Our purifying Aloe Vera & Neem Face and Body Scrub, now in a value pack of two — one for the shower, one to share.",,g,,,active
aloe-vera-and-neem-face-and-body-scrub-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171559.png?v=1783684048,2,Aloe Vera And Neem Face And Body Scrub Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
aloe-vera-and-neem-face-and-body-scrub-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171606.png?v=1783684048,3,Aloe Vera And Neem Face And Body Scrub Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
aloe-vera-and-neem-face-and-body-scrub-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171613.png?v=1783684048,4,Aloe Vera And Neem Face And Body Scrub Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
aloe-vera-and-neem-face-and-body-scrub-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171624.png?v=1783684048,5,Aloe Vera And Neem Face And Body Scrub Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
aloe-vera-and-neem-face-and-body-scrub-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171634.png?v=1783684048,6,Aloe Vera And Neem Face And Body Scrub Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
aloe-vera-and-neem-face-and-body-scrub-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171644.png?v=1783684048,7,Aloe Vera And Neem Face And Body Scrub Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
aloe-vera-and-neem-face-and-body-scrub-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171654.png?v=1783684048,8,Aloe Vera And Neem Face And Body Scrub Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
herbal-hair-oil-with-comb-pack-of-2,Herbal Hair Oil With Comb Pack Of 2,"<h2>Ayurvedic strength for your strands, doubled</h2><p>Double the nourishment: two bottles of our Ayurvedic Herbal Hair Oil, each with a wooden comb. A time-honoured blend of botanicals for stronger, shinier hair.</p><h3>Why you’ll love it</h3><ul><li>Reduces hair fall and breakage</li><li>Nourishes scalp and supports new growth</li><li>Adds natural shine without greasiness</li><li>Wooden combs distribute oil evenly</li></ul><h3>Key botanicals</h3><p>Cold-pressed oils infused with Ayurvedic herbs</p><h3>How to use</h3><p>Warm slightly and massage into the scalp. Leave for 1–2 hours (or overnight) before washing, 2–3 times a week.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Hair Care,Hair Care,"Hair Care, Hair Oil, Ayurvedic, Value Pack",true,Title,Default Title,,,,,,,,CHIC-015,0,shopify,100,deny,manual,549.00,749.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171053.png?v=1783683767,1,Herbal Hair Oil With Comb Pack Of 2 - CHIC The Botanical Beauty,false,Herbal Hair Oil With Comb Pack Of 2 | CHIC The Botanical Beauty,"Double the nourishment: two bottles of our Ayurvedic Herbal Hair Oil, each with a wooden comb. A time-honoured blend of botanicals for stronger, shinier hair.",,g,,,active
herbal-hair-oil-with-comb-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171104.png?v=1783683767,2,Herbal Hair Oil With Comb Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
herbal-hair-oil-with-comb-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171114.png?v=1783683767,3,Herbal Hair Oil With Comb Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
herbal-hair-oil-with-comb-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171122.png?v=1783683767,4,Herbal Hair Oil With Comb Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
herbal-hair-oil-with-comb-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171135.png?v=1783683767,5,Herbal Hair Oil With Comb Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
herbal-hair-oil-with-comb-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171148.png?v=1783683767,6,Herbal Hair Oil With Comb Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
herbal-hair-oil-with-comb-pack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10171200.png?v=1783683767,7,Herbal Hair Oil With Comb Pack Of 2 - CHIC The Botanical Beauty,,,,,,,,
chic-botanical-beauty-sunscreen-body-yogurt-duo-deep-hydration-clean-formula-all-skin-types,CHIC Botanical Beauty: Sunscreen & Body Yogurt Duo | Deep Hydration | Clean Formula | All Skin Types,"<h2>Protected by day, nourished around the clock</h2><p>Protect by day, nourish always. SuryaVeda SPF 50 sunscreen and whipped Body Yogurt come together in a clean-formula duo for deeply hydrated, sun-safe skin.</p><h3>Why you’ll love it</h3><ul><li>SPF 50 PA+++ broad protection, no white cast</li><li>48-hour deep body hydration</li><li>Clean, lightweight, non-sticky formulas</li><li>All skin types, everyday use</li></ul><h3>Key botanicals</h3><p>Mineral UV filters, Hyaluronic Acid, Aloe Vera, Kokum & Jojoba</p><h3>How to use</h3><p>Apply sunscreen 15 minutes before sun exposure; reapply every 3–4 hours. Massage body yogurt on after bathing.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Cosmetics > Skin Care,Combo,"Combo, Sunscreen, Body Care, Best Seller",true,Title,Default Title,,,,,,,,CHIC-016,0,shopify,100,deny,manual,599.00,799.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10170855.png?v=1783683570,1,CHIC Botanical Beauty: Sunscreen & Body Yogurt Duo | Deep Hydration | Clean Formula | All Skin Types - CHIC The Botanical Beauty,false,CHIC Botanical Beauty: Sunscreen & Body Yogurt Duo | Deep Hydration | ,"Protect by day, nourish always. SuryaVeda SPF 50 sunscreen and whipped Body Yogurt come together in a clean-formula duo for deeply hydrated, sun-safe skin.",,g,,,active
chic-botanical-beauty-sunscreen-body-yogurt-duo-deep-hydration-clean-formula-all-skin-types,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10170905.png?v=1783683571,2,CHIC Botanical Beauty: Sunscreen & Body Yogurt Duo | Deep Hydration | Clean Formula | All Skin Types - CHIC The Botanical Beauty,,,,,,,,
chic-signature-beauty-collection-complete-glow-care-kit,CHIC Signature Beauty Collection — Complete Glow Care Kit,"<h2>The complete CHIC glow wardrobe</h2><p>The CHIC Signature Beauty Collection — our complete glow wardrobe. Every hero product from skincare to haircare in one grand, gift-worthy edit.</p><h3>Why you’ll love it</h3><ul><li>The complete CHIC ritual, end to end</li><li>Covers skin, hair and body care</li><li>A statement gift for someone special (or yourself)</li></ul><h3>Key botanicals</h3><p>Probiotics, Aloe Vera, Kokum, Jojoba, Ayurvedic herb blends</p><h3>How to use</h3><p>Follow the ritual card inside: cleanse, treat, protect and nourish daily; indulge in the masks and oils weekly.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Cosmetics > Cosmetic & Toiletry Bags,Gift Set,"Gift Sets, Luxury, Skin Care, Hair Care, Body Care",true,Title,Default Title,,,,,,,,CHIC-017,0,shopify,100,deny,manual,3399.00,4449.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10170700.png?v=1783683454,1,CHIC Signature Beauty Collection — Complete Glow Care Kit - CHIC The Botanical Beauty,false,CHIC Signature Beauty Collection — Complete Glow Care Kit | CHIC The B,"The CHIC Signature Beauty Collection — our complete glow wardrobe. Every hero product from skincare to haircare in one grand, gift-worthy edit.",,g,,,active
chic-signature-beauty-collection-complete-glow-care-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10170716.png?v=1783683454,2,CHIC Signature Beauty Collection — Complete Glow Care Kit - CHIC The Botanical Beauty,,,,,,,,
suryaveda-ayurvedic-sunscreen-spf-50-pa-no-white-cast-hyaluronic-acid-aloe-vera-mineral-uv-filters-for-tweens-teenagers-all-skin-types,"Suryaveda Ayurvedic Sunscreen SPF 50 PA+++++ | No White Cast | Hyaluronic Acid, Aloe Vera & Mineral UV Filters | For Tweens, Teenagers & All Skin Types","<h2>SPF 50 sun defence, the Ayurvedic way</h2><p>SuryaVeda Ayurvedic Sunscreen SPF 50 PA+++ shields skin with mineral UV filters — no white cast, no heaviness. Hyaluronic acid and aloe vera keep skin hydrated while it protects.</p><h3>Why you’ll love it</h3><ul><li>Broad-spectrum SPF 50 PA+++ protection</li><li>Zero white cast, weightless finish</li><li>Hydrates with hyaluronic acid and aloe</li><li>Gentle enough for tweens and teenagers</li></ul><h3>Key botanicals</h3><p>Mineral UV filters, Hyaluronic Acid, Aloe Vera</p><h3>How to use</h3><p>Apply generously 15 minutes before stepping out. Reapply every 3–4 hours of sun exposure.</p><h3>Care</h3><p>Store in a cool, dry place away from direct sunlight. Patch-test before first use. For external use only. 100% botanical, cruelty-free and made in India.</p>",CHIC The Botanical Beauty,Health & Beauty > Personal Care > Cosmetics > Skin Care,Skin Care,"Skin Care, Sunscreen, SPF 50, Ayurvedic, Best Seller",true,Title,Default Title,,,,,,,,CHIC-018,0,shopify,100,deny,manual,399.00,549.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10170420.png?v=1783683319,1,"Suryaveda Ayurvedic Sunscreen SPF 50 PA+++++ | No White Cast | Hyaluronic Acid, Aloe Vera & Mineral UV Filters | For Tweens, Teenagers & All Skin Types - CHIC The Botanical Beauty",false,Suryaveda Ayurvedic Sunscreen SPF 50 PA+++++ | No White Cast | Hyaluro,"SuryaVeda Ayurvedic Sunscreen SPF 50 PA+++ shields skin with mineral UV filters — no white cast, no heaviness. Hyaluronic acid and aloe vera keep skin hydrated while it protects.",,g,,,active
suryaveda-ayurvedic-sunscreen-spf-50-pa-no-white-cast-hyaluronic-acid-aloe-vera-mineral-uv-filters-for-tweens-teenagers-all-skin-types,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10170427.png?v=1783683319,2,"Suryaveda Ayurvedic Sunscreen SPF 50 PA+++++ | No White Cast | Hyaluronic Acid, Aloe Vera & Mineral UV Filters | For Tweens, Teenagers & All Skin Types - CHIC The Botanical Beauty",,,,,,,,
suryaveda-ayurvedic-sunscreen-spf-50-pa-no-white-cast-hyaluronic-acid-aloe-vera-mineral-uv-filters-for-tweens-teenagers-all-skin-types,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1026/6145/6240/files/Screenshot2026-07-10170446.png?v=1783683319,3,"Suryaveda Ayurvedic Sunscreen SPF 50 PA+++++ | No White Cast | Hyaluronic Acid, Aloe Vera & Mineral UV Filters | For Tweens, Teenagers & All Skin Types - CHIC The Botanical Beauty",,,,,,,,
